label,tweet
fear,lisa  semoga saja kamu tidak dengar berita ini ya  kalopun mendengar sudah cukup kamu tahu saja dan jangan sampai kamu ketemu yanglek  bahkan ngeliat sedikit pun jangan  itu akan seram banget 
happy,pilih pemimpin yang happy mnerima kritikan jujur terbuka sll bermusyawarah tdk hobby menyerang serta berjiwa besar maka proses mbangun peradaban guna pencapaian terbaik sebuah negara akan mdptkan hasil maksimal   in shaa allah   
anger,hai para penghujat kpopers  saya pikir musik itu selera  kaya makan mie instan  kamu suka mie sedap saya suka indomie  saya suka korean  kalian suka pop  ada yang dandut  and more   simpel sekali   hanya masalah pilihan yang nyaman di telinga saja kok 
happy, habis buka facebook   thinking    sebanyak itu ya teman teman yang saya kenal  mulai dari teman sd  sampai pas jaman kuliah  dengan segala kesibukan mereka sekarang  senang saja lihatnya  feeling very grateful have a live in this life  alhamdulillah 
sadness,dorongan orangtua pun begitu  anaknya harus pandai dalam bidang akademik  ya tidak salah orangtua cuma mau yang terbaik  tapi cara menyikapinya yang salah
love,karena kamu dilahirkan dari rahim seorang perempuan  yang kamu robek tubuhnya agar kamu bisa hidup dan merasakan kasih sayangnya  maka berikan kasih sayang pada wanitamu itu setulus kasih ibumu   
fear,jadi semacam motivasi begitu ingin mengawasi pemilu benar benar dengan jadi pengawas tps  mengawal suara  jangan sampai ada kecurangan  apalagi pilkada di tmarahang ini rawan banget  secara yah calon tunggal gitu                 
sadness,gagal aniv yaks sabar ya jangan galau
anger,karena yang komen julid begichu    juga ingin di dm sama si pelaku    sudah pernah di dm dan hayuk hayuk saja diajak enak enak    otaknya tidak dipake  bayangin saja anak anda yang kena begitu udalaah  susah nanggepin otak isinya dengkul cebong
happy,menyembuhkan rasa sakit tanpa obat ya kek gini  bilangnya flu bersin demam tapi order es krim tengah malam  kalau anak kampus bilang bm terpenuhi
sadness,hahah asal ada wifi juga dy  lah enak yang sudah punya kerjaan mah bisa ngisi waktu sama kerja  apa kabar dengan saya yang nganggur pas liburan   
sadness,boarding pas dan ternyata delay menit     terminal w  others 
anger,bikin status d sosmed cuma ngejelekin pacarna cewek macam apaan itu     giliran d beri hadiah di ajak jalan tidak d bikin status       muntahin ajan
happy,respon positif dari persib seperti ini yang diharapkan dari tim sekelas persib  semoga tetap konsisten  persibday  persibsalawasna  persiblive  psmsvprsb  liga kitasatu
happy,hahaha memang benar si kamu maksiat terus  p
anger,mau tanya dong   tadi saya paketin internet berbagi  itu saya pikir untuk orang lain  tapi malah paket saya yang aktif  ini bagaimana ya  kalau begini saya rugi  padahal saya mau ngirim ke adik saya  
love,happy mensive kaliannn  langgeng terus yaa  jangan suka bertengkar   klop terus wkwk   makin saling cinta   makin saling sayang i cinta you
sadness,ekspektasi emak   jangan capek capek jadi sakit kan  ya sudah istirahat sana realita emak   sokorr  salah mu kakean dolan  domongi kon nek omah ae angel eram  recehkantwitter
happy,wow ini kita foto kapan ya eonnie  apa pas ultah sma   baradatu  ditendanya     dontforget  ya  eonnie  semangat
anger,kamu bilang sayang bila pembangunan   tidak dilanjutkan apa kamu berfikir presiden berikutnya tidak akan membangun  mengapa tidak bilang sayang jika hutang yang menggunung jokowi tidak dilanjutkan hingga negara ini bangkrut    selamat jadi cebi syaratnya memang otak tidak dipakai
fear,dilema sekali anjir mau kentut tapi takut yang keluar gakcuma gas  mau boker tapi tidak mules
anger,ganti presiden tapi tidak punya presiden cm  preseden  sadar bro kalau sebut ganti presiden pks mungkin nanti fahri yang ganti
fear,iya   berbagai macam cara saja dilakuin  sudah nekat masuk tol  padahal membahayakan diri sendiri dan orang lain yah  tidak kebayang kalau nanti ada yang nekat masuk tol yang mayoritas kendaraan besar  ngeri sendiri bayanginnya
love,cewek bawel karena dia perduli  cewek cemburu karena dia sayang  cewek khawatir karena dia takut kehilangan  bersyukur punya cewek mirip gitu    
happy,berusaha ikhlas dan pasrah  hasil  serahin sama yang diatas  allah sudah ngatur segalanya  karena dia tahu yang terbaik buat umatnya  usaha tidak akan menghianati hasil kok     semangatindirisendiri 
fear,saya tipe orang yang penakut banget  kadang kalau di kos sendiri padahal tidak ada apa  tapi saya parno begitu takut dan merasa kaya ada seseorang  menurut kalian nih  saya harus ngelakuin atau apa nih biar tidak jadi orang penakut    minta di ruqiyah kalau begitu
anger,kami punya cara kami sendiri untuk berdamai dengan diri kami lewat jalan komedi  kalau ada yang punya cara berbeda  apa berhak membuat kami bungkam  padahal kami tidak mengusik cara yang mereka percayai 
fear,nah  tadu kebelulan setorannya ke bpd rumah sakit karena trauma kejadian di bpd cabang  tapi ternyata ketemunya itu satpam kurang ajar  sudah ngeper duluan takut ingin ku berlari saja rasanya 
love,saya sayang mereka ya allah  i want them to be happy in their entire life  pen mereka sukses  dapat jodoh yang baik  punya rumah tangga yang langgeng  punya anak yang lucu  saya selalu doa semoga kita tetap bersamaan sampai sudah gede  jadi ibuibu  sampai nenek nenek 
anger,liga bangke memang ini liga indonesia alasan banyak orang dibalik layar banyak yang mementingkan kepentingan pribadi yaudah nikmati saja toh paling tidak ada imbasnya ke timnas kalau liga gini gini terus
love,jeno kenapa ganteng sekali ya  saya terpesona
sadness,turut sepenanggungan atas meninggalnya dr  ramona sari   sejawat  aktivis  dan salah satu pejuang paling tangguh dari   untuk hak   kesehatan seksual reproduksi perempuan indonesia  semoga yang maha berkenan memeluk pulang  tuhan yang memberi  tuhan pula yang mengambil 
love,ya tuhan   selalu dan selalu kalau liat dia begini lah saya ikutan senyum   i cinta his gummy smile so much   
fear,dulu waktu kecil kan ditakut in kalau makan biji buah  bijinya bakal numbuh di perut  pas itu saya makan semangka dong  bijinya ketelen  terus saya nangis takut jadi pohon semangka
anger,begitu pasang yang paling tinggi  masih mak cret  mirip begitu kok mikir jihad  melayani dengan baik saja dulu  kalau tidak senang dengan pekerjaannya keluar  kejar passion mu  jadi sepanjang hari tidak nyinyiri orang lain mulu  
happy,bekerja dengan hati dan selalu mengandalkan dari allah sendiri itu hasilnya beda dan awet  selamat bertransformasi menjadi comdev yang sesungguhnya  sebagai teman saya selalu berikan support dena  
happy,satu lagi  pilihan  menikah  tidak ada didaftar pilihan  haha jadi  intinya saya ingin membebaskan pikiran saya  pilihan  hidup saya tanpa intervensi dari pihak manapun 
fear,selama ini tidak sedikit orang yang kasih tahu saya berobat di sana di sana  dipijet di sini di sini  tapi saran  tersebut cuma saya mengiyakan aja  bukannya tidak mau berusaha  takut cuy  orang yang mijet bukan orang medis  tidak ngerti anatomi  pernah akupuntur sekali  itupun sama dokter  dan sudah sekali saja
sadness,soalnya dulu lupa taun berapa saya pernah coba main ask fm  tidak ada sebulan saya nyerah dan memutuskan untuk     ngga  makasih saya tidak bakal balik ke sosmed ini lagi thanks 
sadness,oiya ketinggalan  sosis telur  jauh  ke pasar wadai  sampai sana eh sudah habis  besoknya balik lagi  sama ingin bakso isi super pedas juga kehabisan  yang ini belum kesampaian
love,ternyata  kau  adalah alasan mengapa saya rela begadang  hingga rehat larut malam  meski mata mulai berproses membentuk lingkaran hitam  ia sama sekali tak kupedulikan  mungkin rinduku terlalu dalam atau kamu yang memang hobby ketiduran  menjengkelkan  tapi saya sayang 
fear,tidak disemua tempat kita boleh melaksanakan sholat  salah satunya di bangunan yang didirikan untuk kekafiran  salah satunya gereja   saya berlindung kepada allaah swt  dari godaan setan yang terkutuk 
sadness,sama mirip hobi  kalau orang sudah suka sama satu hal  disuruh jalanin hal lain pun tidak bakal bisa  jatuhnya mirip bodoh tidak bisa ngapa in  padahal itu bukan bidangnya  yang berakhir dinyinyirin sama orang 
happy,huhahiheho mas dongho happy birthday sayangkuuuuu pokoknya saya sayang sama kamu  perkara tuhan mengijinkan atau tidak  itu urusan belakangan  semoga kamu bahagia terus ya  mas  sehat terus  bahagia terus biar saya juga ikut bahagia
sadness,song of today saya memang salah saya memang hina maafkanlah untuk semua karena kamu memang tak pantas tersakiti lagi dan lagi karena kulewati batas melukai lagi dan lagi dan saya tak bisa tuk mengakhiri  lagidanlagi  andraandthebackbone
love,cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya  bila cintamu membuat hidupmu lebih buruk  maka jangan takut untuk melepaskannya pergi 
anger,saya coba hubungi yang di cakung dan minta di saya balik untuk tanya prosedur pembelian  sudah   hari sejak jumat tidak difollow up  apakah demikian service maksindo 
happy,dan demi apapun    walaupun hasilnya tak seperti yang saya harapkan  tapi saya lega  apa yang selama ini disimpan dalam hati akhirnya terucap dengan lepas  dan apa yang selama ini selalu menjadi pertanyaan dikepala akhirnya dijawab dengan jelas 
sadness,ada masa dimana cewek berada diposisi tidak ngenakin  mau pergi tapi masih sayang  mau bertahan tapi sakit hati  dan itu pasti tidak enak     
anger,isu kristenisasi itu sama saja dengan isu kebangkitan pki  tanpa data  minim fakta dan bilapun ada tak lebih dari pembingkaian di luar konteks  isu yang dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis  tahyul dan bahlul  
happy,saat ini lebih merasa ingin manfaatin waktu sebaik baiknya  kalau masih bisa pulang tepat waktu  ya pulang  biar bisa buka di rumah barang keluarga  karena moment ini priceless bgttt 
love,pintar ganteng berwibawa sama jago kendaliin suasana membuat pusing   keliling     adoeh cpt  ketemu lah   beta sudah ingin bertemu
love,kirain elus dada kak elus perut  p adik tidak butuh balon kak adik cuma butuh cinta kasih sayang kakak aja  
love,eum apalagi ya     dewasa pakai sekali kamu mah  oh iya  budak cinta juga  tapi tidak apa apa  asalkan sabila happy  me cintas you 
fear,hanya mampu retweet bagi peminat cerita seram tengok je lah  saya penakut  kalau tengok kat wayang ini dengar suara saya seorang je menjerit walaupun tutup mata
sadness,akhirnya selang beberapa lama saya kalah juga  lebih tepatnya mengalah  karena setelah mundur beberapa langkah kebelakang  p o v nya lebih clear dan saya bisa analisa lebih fokus  and well shit  evidence nya selama ini terpapar di muka  cuma saya ny saja yang bodoh tidak sadar
fear, idm  my  masa saya tadi ketemu teman sd yang pas sd ngejar saya dan kasih surat tiap minggunya  asdfghjkl bgt  tidak tahu kenapa merasa takut saya  v hadeuh jaman sd ngerti apa coba  v
anger,sama kasusnya  jawaban copy paste tanggapan   terus tanggapan ke    boleh tidak kita pelanggan   maaf estimasi pembayaran kapan  kalau jaringan bolt sudah benar   hahahaha yuk ah
happy,cihe zayn malik alay selamat ya wkwk iya pi memang jadi kaya anak punk  cont 
happy,acuhkan saja orang yang berkomentar seperti itu  team t adalah team penuh dengan member yang bakal memberikan sinar kedepan buat jeikeitei  mereka itu kuat tangguh dan penuh warna  percaya kelak team t akan berkembang jika bersama sama support antar anggota team  kompak 
sadness,saat itu situasi indonesia genting  disayangkn dalam mlakukn amandemen tidak didasarkn online kesadaran tinggi dari tokoh elit yang mengamandemen   setelah    tahun drasakn amandemen tsb  belum mberi dampak significan  walau pemerintah bjuang keras mjlnkn pemerintahannya
happy,pelayaran aman  selamat  tertib dan nyaman pastinya   repost        mudikbarengguyubrukun      kawulamoda  lebaran    
fear,ke dokter kandungan saja beb kalau takut kenapa  sebelum terlambat saja soalnya tiap orang beda  penyebab nya  ada yang karena hormon  ada yang lain 
fear,kok saya yang dipilih sihh takut memalukan univ walaupun   kampus terdiri dari    orang dan tidak sendiri  tapi kan ini lawannya mahasiswa seluruh indonesia ya kalii bor
love,hal yang paling buat hari hari ini selalu indah adalah kamu karena kamu itu asik   anugerah yang sempurna indah di kehidupan ku   inisahurtiketcomharike  
happy,terima kasih juga buat teman teman basis   yang sudah bersedia meluangkan waktunya untuk menjadi panitia  semoga allah swt senantiasa memberikan rezeki yang halal dan berkah untuk kita semua  amin
anger,biasanya beras dijual paling sedikit  satu liter  hanya di jaman presiden terlangsing ini  beras dijual dua ons satu saset  makanya  presiden sekarang langsing  yang dulu  ngapain ajaaa   
anger,yoi  munafik sudah paling bener  tidak ada dalam sejarah para bangsat penjual agama bisa dengan jujur mengakui fakta dilapangan  semua diputarbalikan   susah kalau minum kencing onta kebanyakan begitu lah 
anger, belajarlah demi orangtuamu     kalian tau   orang tua kalian telah banting tulang untuk kita panas ke panasan hujan
anger,lhahhh kok gtu  mau dapat duitnya tapi tidak mengerjakan kerjanya orang lama pc situ kah  tidak enak ketua pc nya  mentang  kamu baru digituin ya  sabar  ra  senyumin saja
happy,potong pepaya  leci  blueberry  bikin overnight oatmeal dan madu  seketika saya merasa sehat          padahal dimakan saja belum  semua hanya fatamorganaaaaaaa  
anger,giliran ke lantai produksi mastiin dan nanyain langsung apa yang mereka tulis malah digangguin dimintain foto yaampunnnn mas mas pusing saya ingin cepat selesai terus balik jogja malah gini mmbbzzzz
happy, terima kasih yah    saya happy sekali tadi  meskipun saya sampai muntah tadi dan sempat kesedak tetapi saya happy banget      sedooooottt
fear,nyabutnya santae saja pakai jari asal jangan kena kuku  beli softlennya yang memang bagus dan jelas  dulu ku pernah beli soflen di teman cuma yang warna  an begitu biasanya item  terus lagi gangapa  in ujug   gatal perih etaunya robek     untung cepet   dikeluari
sadness, kartu   pria terhadap wanita    sikapmu sekarang baiknya tinggalkan dia karena dia merasa lebih pintar darimu dan lebih dari segala nya yang kamu miliki 
anger,karena kalimat  masasih uang yang kemarin dikasih gacukup     boros bangetsih  masa uangnya tinggal segini  lantas si pengatur keuanganpun ingin murka rasanya    
sadness,dan bilang kamis itu dihadapan teman  kerja tadi pagi pas lagi apel  ketegangan jadi terbahak bahak gara  ngengeblengan seorang pegawai yang mau mimpin yelyel   diajak intermezo dulu   padahal malunya itu lho
sadness,yang katanya ingin menemani saya berjuang mengerjakan skripsi  sidang  dan ingin datang ke wisudaku  bagaimana kabarnya  hehe  belum apa  saja sudah ngilang duluan hehe 
happy,lintasan waktu   danilla        nci panutanq kelihatan true colornya disini  tapi saya suka banget  kayaknya rada  keinspirasi sama mac demarco lagu nya  dan memang enak banget  tidak heran kemarin jadi nominee ica tapi sayang saingannya album  pop    saya suka entah ingin kemana  laguland  aaa
happy,haha serius sih pertama liat itu tulisan tukang kedai mie tiaw tsb  langsung ngakak  macam selingkuhan  disayang tapi tidak diakui eeaaaa haha tapi gimanapun begitu juga  persaingan mereka sehat sih hehe
anger,bukan soal idolamu yang khilaf  bukan soal lebay si artis  ini soal sexual harrasement yang dijadikan komentar bercanda dan dianggap biasa aja  ah  sudahlah  semoga bukan kamu  atau orang yang kamu kenal yang diperlakukan begitu dulu  baru kamu sadar 
anger,heran dengan rkhup ngawur  sepertinya yang merancang ngawur juga deh  sampe sampe tidak mempertimbangkan dan melibatkan pihak lain  elo elo anggota perancang  jangan sesuka hati membuat rkuhp untuk mnguntungkan drimu sendiri  heran  masih betah saja makan gaji haram gitu 
sadness,baca replyan iim jadi mikir lagi  tabung bulan ini buat pasang target nonton persib sama beli jersey ori bulan depan  tidak memikirkan masa depan kalau sudah tidak ada bpk  kan tidak mungkin minta ke mas yang notabennya sudah berkeluarga  tidak enak sama istrinya hmmmm  otak ku dangkal sekali hehehehe
fear,setelah dipikir pikir  benar juga sih  kan ada google maps ya  hnnggg tapi tidak begitu maksudku  ini kan ke desa ya  kan takut nyasar terus saya hilang gimana
sadness,buka puasa makan mujigae porsi berat alias segambreng  balik dari mujigae makan ayam geprek nasi    barusan saja makan mie rebus  woiii semenjak puasa porsi makanqu tidaq terkontrol dengan baiq
love,kalau ada yang paling saya inginkan dari seseorang yang saya sayang adalah waktu dan juga kesabaran  saya tidak begitu peduli soal sebanyak apa dia bisa memberikan materi juga janjibila dia tidak bisa menyediakan waktu dan tidak mampu menghadapi kelemahan saya   falafu 
anger,sepertinya tatanan transparansi masalah anggaran di pemprof dki tertutup sejak anis menjabat sebagai gubernur  setiap detik selalu ramai dengan masalah  pembelian barang siluman    ahok sangat fair terhadap masalah apapun meskipun harus di penjara
anger,sedap kali kamu ya tidur dikasur ku  saya tidur kamu ikut tidur  mau jadi apa kau   bacanya pakai logat mamak dahlia di keluarga badak 
anger,bila ingin menghancurkan orang yang memang tidak saya sukai  tak perlu saya repot  saya liat dn saya biarkan orang yang tak saya sukaai kian menghancurkan dirinya sendiri  tak perlu turut campur tangan saya
anger,kalau mau ganti presiden itu harus jelas siapa calonnya  terus diadu program kerjanya  ini koalisi belum ditentuin bisanya hanya buat kaos dan tagar
love,dik  semoga kamu paham  mencinta tapi belum halal  merindu namun belum sah  ini tidak mudah karena kamu harus dimuliakan  perhatikan sikapku  apakah saya memilih kita berangkulan atau menuai nyaman dengan bergandengan  saya hanya mensyukuri tiap pertemuan dengan cara mencuri pandang 
fear,pantes saja semalam pas pulang sudah banyak tni dengan muka geram  saya jadi takut  begitu pas jalan  jalan cepet  sampai kost langsung parno nutup semua pintu 
happy,jam       wib berangkat  ati atiii yaaa bapak sayang    teteh hanna sayang    pokoknya kirim kabar terus lewat saya yah  kirim foto foto  bapaaakk  jagain teteh hanna loh  lancar selamat sehat sampai balik pulang ke rumah dan seterusnya ya  have fuuunn     
anger,malam ini kok sinyal koneksi internya jelek sekali ya  notif si mifi berwarna merah terus    adapakah   nanyaserius  maukerja
sadness,gasabar   oke thankyou mimin d iya sekitar jam waktu indonesia ya
happy,kemarin senin  juni ikut acara sosialisasi yang diselenggarakan di kediri  terimakasih dapat kesempatan ikut 
love,keren sekali sumpah saya mau nangis sangkin kerennya saya makin sayang sekali sama kalian jangan lupa streaming aroha
fear, oldmoneygakngerasain mau browsing saja harus pakai paketan internet yang kuotanya    mb per hari dengan sinyal maksimum edge  itu pun di hantui rasa khawatir kelewatan batas kuota nanti pulsa reguler takut kesedot 
fear,saya liat mb  spj yang bajunya ngetat dan diatas lutut saja kaya bersyukur  yg pakeannya terbuka begitu saja masih ngejalanin kewajiban masa saya lewat sih  semacam ter courage begitu
sadness,     dari dulu hingga sekarang  sebagaimana biasanya berlangsung  setiap kali memasuki bulan ramadan  kegiatan pariwisata di indonesia terasa agak lesu   viwihotdealsformiddleeast
happy,alhamdulillah tidak pernah merasa inferior  islam agama paling sempurna  umatnya saja yang inferior merasa islam sama dengan agama lain  islam di liberal kan 
sadness,tentang muhasabah  mau sebegimanapun amalan kita dalam satu hari kesimpulan muhasabahnya harus sama yakni  amalan kita masih terlalu sedikit dan dosa kita masih terlalu banyak 
sadness,berhari hari tidur jam   jam   terus  kayaknya memang bawaan saja tidak bisa tidur cepat tidak tahu kenapa padahal capai tapi gedebugan saja tidak bisa tidur
fear,pas mengerjakan thesis hampir tiap hari tertekan  sampai sekarang masih suka gelisah begitu kalau malam  sebelum tidur sama bangun tidur  kaya ada rasa takut saya lupa melakukan suatu hal atau kelewatan suatu hal  ampe pagi gini kadang jadi tidak bisa tidur  
anger,dear     saya kirim dokumen penting dari jakarta   sby makanya saya pakai yes  kirim senin  juni seharusnya sampai selasa  juni  sekarang sudah hari rabu kenapa belum sampe  juga  kan bikin esmosi   saya sudah bayar lebih pakai yes kenapa tidak sampai sehari    no resi saya                  
happy,btw  salut dengan siapapun yang bikin ad tokopedia yang cerita masa lalu seseorang tentang tabung buat makan udang  dengan narasi yang cukup simple tapi bisa langsung ngena ke saya emotionally  well done
sadness,eh gimanasi rasanya dapat thr enak ga  semriwing  begitu nga sik  ceritain sedikit dong gimana rasanya  selama hidup    taon belum pernah dapat thr     
sadness,rencana tidak pulang mau garap project  ternyata tidak tersentuh sama sekali   tahu gini mah  pulang weh dari minggu kemaren   hm  hikmah ramadhan  mungkin memang perlu melewati ini  yah buat belajar saja
sadness,teman nya laki saya almh th meninggal waktu pda hidup ngintil saja kemana laki alh saya mlangkah ngikut suka nlpon nelpn kekantor perpanjangan katakata nya suamiku almh waktu jatuh cinta kasihan tidak bisa dtang di rmah duka rs husada orang nya senang tertawa comblang laki ku hdhhh sedih
happy,sehat selalu buat kita semua  maju terus pantang mundur  bersemangat lah kawan mari berjuang untuk indonesia yang lebih baik  indonesia yang sehat  indonesia kuat  salam sehat dari puskesmas sum   halmahera selatan    terus maju
sadness,mon maap  bukan mau jadi party pooper  hanya itu fakultas disebrang jalan rektorat masi banyak yang nafas hti  tulung diciduk dulu bu  tengs 
anger,atuh kristen jahat kamu mah mampus mah ke neraka kamu am laki kamu penipuan saja korup bangga najisssin sangat kamu sialan  gw nikah sama duda tajir mapan tidak   undang kamu catat liat saja  gw dendem sama kata  kamu sepupu iblis cln penghuni neraka
sadness,dilema baru   ingin ikutan reuni sma  tapi tidak ingin bikin janji juga  tapi kalau diem  saja dikira tidak kangen ma teman teman lama  tapi kalau benar tidak bisa datang yang mana bukan kemauan gw  saya bakal dikucilkan di kelex dan dicap tukang php
love,teringat lagi masa dan kisah ku dulu saat tubuh masih terselimut putih abu yang baru kusadari pada saat itu bahwa cinta pertama menghampiriku
happy,si senyum ngeselin yang bisa bikin hepi   haha   bawaannya bahagia saja kalau sudah liat nih anak perform    ada saja kelakuannya yang bikin kangen benar adik aneh yang ngeselin tapi ngangenin
sadness,sayang sangat begitu padahal vocal dia cocok buat energetic tapi yasudah lah semoga saja my bby goeun selamat dan bisa nunjukin vocalnya dia di concept eval    
fear,drama kmarin sore   seharian puasa terus pas lagi mandi kaget bcz kedatangan tamu tak diundang pas sangat woi pas lagi adzan maghrib terus jadi galau dong seharian itu dianggap sah puasa apa enggak   
sadness,sejujurnya saya suka rujak cingur tapi saya tidak suka cingurnya  jadi kalau pesan rujak cingur agak aneh  bu saya pesan rujak cingur cabe   tapi tidak pakai cingur  dan selalu diikuti dengan keheningan antara saya dan ibu rujak cingur   
anger,yaelah cuma beb an saja lagi kalau cowok saya beb an tapi saya tahu itu cuma temenan saya coba ngerti kenapa sih kamu dendam sangat sama saya
anger,kamu mau blok twiter saya apa lah saya sudah tidak perduli lagi hilang satu bagi saya tumbuh seribuh ingat y saya kost sendri kapan yang saya mau saya bisa jadi kamu jangan merasa bangga sudah blok saya oke byee
sadness,ya nasib   tahun eh   tahun sudah tidak lebaran di rumah plus lebaran ini sepertinya begitu    padahal bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor  lagi  nasib  alhamdulillah
anger,nelfon cs   disuruh tunggu untuk buat pelaporan    menit and still go on tanpa kabar dari cs  cuma disuruh tunggu  ngapain  lama banget  aneh
love,saya suka sama saudara saya sendiri  dia itu cucu dari kakak ibu gua  kita dikenalin pas sma sama kakak kelas gua  sekarang kita sudah sama  kuliah di bidang medis  saya sayang parah sama dia 
love,kamu memang dingin  tapi kamu perhatian  kamu keras  denganmu  saya diajarkan caranya jadi wanita yang tidak manja  tetap tangguh  ah sayang   
love,ketika permintaanmu bukan lagi sekedar meminta boneka baru  papa tahu ia tidak bisa memberikan apa yang kamu inginkan  kata kata yang keluar dari mulut papa adalah  tidak    tidak bisa   padahal dalam batin papa ia sangat ingin mengatakan  iya sayang nanti papa belikan untukmu 
fear,saya bilang ke bude saya bahwa saya sangat takut  lalu diusirlah kucing  itu  dan di luar rumah sepupu saya sudah siap menggendong si kucing  saya hanya bisa nganga dan membatin yaallah semoga masa depanku tidak harus berhubungan dengan kucing
anger,sabar yah sayang  ada waktunya orang orang itu dapat balasan  ill pakai sure theyll get it  dont hide ur smile  dont give me fake smile  everything gonna be okay
love,mbak mau bawa barang bapak apa  baju bapak  tapi nnt tidak bisa dipakai mbak kalau baju ya  sarung bapak mau  sarung saja ya  yang biasa bapak pakai ke masjid  biar kalau kangen bisa dipake  ibu ambilkan  bu  semoga bisa ketemu lagi secepatnya ya  ada cinta bapak di senyum ibu 
anger,entah kenapa kalau jam segini belum bisa tidur tuh jadi keinget sama masalalu  dimana orang  yang menatap saya dengan wajah sinis  dingin  acuh  berasa kek saya yang paling salah  saya sih bodoamat  cuma  entah kenapa mau bersikap baik atau suka dengan orang  itu tidak bisa   dailysinthaa
sadness,kadang pulang cerita ke anak isteri abis nonton konser a b c dan gratis karena sembari kerja  tapi    tiap anaknya tanya konser ina itu kelewatan  sedih   yha 
sadness,akhir  ini merasa sendiri terus  iya sih  tidak ada yang bisa diharapin  masing  punya kehidupan dan kesibukannya masing   sekedar untuk cerita saja susah  sahabat memang susah nyarinya  jadi bersyukurlah yang punya sahabat dikalan happy dan susah namun mereka selalu ada disisi kita
sadness,selamat jalan adik kami  semua yang hidup pasti akan meninggal  dan kembali kepada allah inna lillahi saya inna ilahirojiun
love,senyum adalah media paling murah dalam membangun suatu hubungan   kintamani  photography  savana  vsco  balicili  balitrip  baligasm  bali  travelling   kintamani  bali  indonesia
fear,ini sih jadinya         tidak berani keluar buat manasin air gegara diceritain siska bahwa ada  something   memang dasar apel kamu siska    bikin takut
sadness,membayangkan dirimu bercengkerama dengan wanita wanita cantik barusan lumayan memantik api kecemburuannya lagi  sampai tanpa disadari ia mengerucutkan bibir dan mengerutkan kening  maka dari itu ia tak menolak usapanmu di pipinya dan melirikm
happy,selamat buat produser raampunjabi n mvp yang telah kembali memproduksi film box office  semoga berkelanjutan dengan film  berikutnya
fear,francey agak terkejut saat mendengarmu meneriakinya  seolah jiwanya melompat seperti seseorang yang sedang menonton bagian jumpscare dalam sebuah film horror  wajah francey berubah  ia agak ngeri dengan wanita disebelahnya ini 
anger,ini yang namanya ide keberpihakan ala     melalui program unggulan oke ngoce melibatkan banyak warga untuk mengisi tong sampah biar sampah jakarta berasa sampah jerman  karenasampahjakartabedasampahjerman
love,happy anniversary    bulan ya sayang  semoga allah swt mengasih kita rezeki yang banyak biar kita bisa cepat naik ke pelaminan   menjadi keluarga sakinah mawadah warohmah
anger,idealnya memang kpk harus tingkatkan status ganjar dari saksi menjadi tersangka agar kecurigaan bahwa dia di lindungi oleh kekuasaan bisa cair dan kpk pun bisa di percaya lagi 
love,saya tidak bisa bicara banyak karena mau bicara apa lagi  saya sudah speechless karena saking sayangnya sama kalian  yaampun  intinya  saya sayang kalian semua  judy juga  saya mau kita semua kedepannya lebih kompak lagi  aamiin 
happy,hahaha lucu sih diunfoll mantan yang acc nya sudah tidak pernah aktif  thn yang lalu pas aktif lagi saya diunfol  amp makin terdengar suara untuk kebenaran  semakin bagus  kalau benar tapi kalah keras sama yang salah  itu yang harus diatasi 
sadness,iya kali ya cikk   apalagi ky besok yang mau pemadaman hmm byasanya kan kalau sudah mepet tidak ada air ataupun listrik ke kos elu yaaa huhuuu
sadness,sumpahya ngeliat blekping jadi ingin punya rambut panjang lagi hikz    tapi sampai kapanpun rambut panjang saya tidak akan mirip mereka heeeft
happy,yang paling ditunggu selama ini ya bukber sd smp  teman yang benar benar seru benar benar asik dan benar benar yang lain  sma tidak se greget itu kecuali anak pasti wkwkwk fix secepat kilat dan no bacod mandiri  kalau ikut ya bilang tidak ya bilang  benar benar oke
happy,setelah  recehkantwitter muncul  oldmoneygakngerasain nah sekarang lagi ramai  aksibelavia ku merasa sangat uptudate dan bersyukur  anti uninstall twitter twitter club 
anger,beli tong sampah made in jerman biar bisa setara sama negara  eropa apa hubungannya toh itu cuma sekedar tong sekedar wadah gak mungkin bisa nyetarain bangsa ato masyarakat lewat tong sampah macem gitu 
anger,semoga kedepannya tidak kejadian lagi barista   gancit ngeselin  masa pesan espresso yang harusnya pahit jadi manis  kopi yang kamu jual bukan barang murah loh  jadi wajar kalau yang dicari kesempurnaan rasa  baru kali ini ada barista mirip gitu 
anger,ini kakek ini tahu dari mana kalau dia d beri hidayah  tahu dari mana kalau dia tidak sesat  tahu dari mana kalau dia lebih benar  jangan merasa sok benar sudah kakek nanti msuk neraka kamu akibat terlalu sombong 
happy,saya serius  kalopun pak   nanti kalah  saya mending kalah sama yusril daripada sama prabowo tapi kan tidak mungkin kalah ya   hahaha
sadness,baru kali ini liat kasur sama selimut tidak tergoda  masih lebih tergoda baring di lantai sambil kipas   mungkin majalaya memang beda benua sama bandung   
fear,pria ini seram juga ya  selain ekspresinya seram tutur kata yang keluar juga sangat menohok  ah baiklah baiklah etto iie juvia hanya memastikan kalau tidak salah orang
